,subj_idx,seq_idx,seq_vect,trial_vect,lookaway,slat,ltime,counts_loc1,counts_loc2,counts_loc3,counts_loc4,prev_counts_loc1,prev_counts_loc2,prev_counts_loc3,prev_counts_loc4
59,1,1.0,1.0,5.0,1,0.3414201256107368,-1.0786303677540223,5.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0
60,1,2.0,2.0,0.0,0,-1.0483818808513095,1.0706129981961017,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
61,1,2.0,2.0,1.0,0,0.5592868574357102,-0.25830964658364264,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
62,1,2.0,2.0,2.0,0,0.1870445212741225,-0.21500222177824815,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0
63,1,2.0,2.0,3.0,1,-0.45204829291985504,-0.5148410590921,0.0,0.0,3.0,1.0,0.0,0.0,2.0,1.0
64,1,3.0,3.0,0.0,0,-0.7662355026965898,0.940454071185353,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
65,1,3.0,3.0,1.0,0,-0.1825694187495062,0.3646783086087137,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
66,1,3.0,3.0,2.0,0,0.907071455508368,-0.3214958893324971,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0
67,1,3.0,3.0,3.0,0,-0.42602034415110585,0.175474559253998,1.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0
68,1,3.0,3.0,4.0,1,0.17473884844640558,-1.118104020527464,1.0,0.0,1.0,3.0,1.0,0.0,0.0,3.0
69,1,4.0,4.0,0.0,0,0.2932385522506195,0.017627278679144705,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,1,4.0,4.0,1.0,0,0.035092502986794956,-0.9445311750437664,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
71,1,4.0,4.0,2.0,0,-1.304007059273728,0.12021617842307124,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
72,1,4.0,4.0,3.0,0,-0.009317151240277696,-0.11241332203432161,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0
73,1,4.0,4.0,4.0,0,0.676643038244838,-0.5461975278719622,4.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0
74,1,4.0,4.0,5.0,0,0.3388941345171141,-0.47532007579974556,5.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0
75,1,4.0,4.0,6.0,1,-0.1924685730353256,-0.7000217143392107,6.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0
76,1,5.0,5.0,0.0,0,-0.1691714254488714,0.22659151968003752,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
77,1,5.0,5.0,1.0,0,0.35749771757149873,0.23854247570557008,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
78,1,5.0,5.0,2.0,0,0.2757784921913208,-0.49508056744592266,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
79,1,5.0,5.0,3.0,0,0.011727085370783243,-0.7473522332522102,1.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0
80,1,5.0,5.0,4.0,0,0.24265046034860438,-0.09265283038814426,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0
81,1,5.0,5.0,5.0,1,0.194963844702778,0.2896594361316093,1.0,4.0,1.0,0.0,1.0,3.0,1.0,0.0
82,1,6.0,6.0,0.0,0,-0.5759583965664908,0.648661422086711,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
83,1,6.0,6.0,1.0,0,-1.181274613636957,-0.1874321945114257,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
84,1,6.0,6.0,2.0,0,-1.1835275246123502,0.8892187844620313,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0
85,1,6.0,6.0,3.0,1,-0.9694617266829839,0.620973068522606,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0
86,1,7.0,7.0,0.0,0,0.42025494224211574,-0.6528095217234938,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
87,1,7.0,7.0,1.0,0,-0.1679425649168386,0.345036143259819,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
88,1,7.0,7.0,2.0,0,,,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0
89,1,7.0,7.0,3.0,0,,,0.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0
90,1,7.0,7.0,4.0,0,,,0.0,4.0,1.0,0.0,0.0,3.0,1.0,0.0
91,1,7.0,7.0,5.0,0,-0.29635849051426116,0.13204880815132114,1.0,4.0,1.0,0.0,0.0,4.0,1.0,0.0
92,1,7.0,7.0,6.0,0,-0.23030723691750077,-0.009942748587677469,1.0,5.0,1.0,0.0,1.0,4.0,1.0,0.0
93,1,7.0,7.0,7.0,0,0.20544329423983504,-0.6212164003490666,1.0,6.0,1.0,0.0,1.0,5.0,1.0,0.0
94,1,7.0,7.0,8.0,0,-0.9117769652084798,0.5579051520710345,1.0,7.0,1.0,0.0,1.0,6.0,1.0,0.0
95,1,7.0,7.0,9.0,0,-0.14604495293631056,0.4948372356194624,1.0,8.0,1.0,0.0,1.0,7.0,1.0,0.0
96,1,8.0,8.0,0.0,0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,1,8.0,8.0,1.0,0,2.1753579296105037,-1.725401908700161,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
98,1,8.0,8.0,2.0,0,0.14811353691902926,-0.8736063924526365,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
99,1,8.0,8.0,3.0,0,-1.4185641688710033,-0.4554412578562856,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
100,1,8.0,8.0,4.0,0,,,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
101,1,8.0,8.0,5.0,0,-0.39350674257440593,-1.133876915955221,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
102,1,8.0,8.0,6.0,0,-0.15678041508420784,-0.045440637772427114,7.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
103,1,8.0,8.0,7.0,0,0.10264569723381747,-1.4335974269717904,8.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
104,1,8.0,8.0,8.0,0,0.39617268931575167,-0.31759112152217445,9.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
105,1,8.0,8.0,9.0,0,-0.7211004794054703,0.4278645513575682,10.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
106,1,8.0,8.0,10.0,0,-0.2910504957161752,-0.5502206219795673,11.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
107,1,8.0,8.0,11.0,0,-0.10549255537922979,-0.3806590379737465,12.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
108,1,8.0,8.0,12.0,1,0.12553322464292763,-0.5147227327948176,13.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
109,1,9.0,9.0,0.0,0,-0.1379549544337616,-0.23073961931682044,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
110,1,9.0,9.0,1.0,0,-0.16292471774437153,0.08069519513071653,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
111,1,9.0,9.0,2.0,0,0.591356703820287,-0.5461975278719622,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0
112,1,9.0,9.0,3.0,1,,,0.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0
113,2,0.0,0.0,0.0,0,0.4885079042921015,0.21085412214146523,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
114,2,0.0,0.0,1.0,0,0.7134064491614843,0.005794648950894822,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
115,2,0.0,0.0,2.0,0,-0.5460219886055818,0.940454071185353,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0
116,2,0.0,0.0,3.0,0,-0.4630056326638137,0.8814092488413859,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0
117,2,0.0,0.0,4.0,0,-0.31153150458338774,1.0667082303857796,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0
118,2,0.0,0.0,5.0,0,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0
119,2,0.0,0.0,6.0,0,-0.5552555101032168,1.99343979070231,0.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0
120,2,0.0,0.0,7.0,0,0.09121046728295727,1.2166276490427053,0.0,0.0,0.0,8.0,0.0,0.0,0.0,7.0
121,2,0.0,0.0,8.0,0,-0.41171777295883566,0.7236802945638153,0.0,0.0,0.0,9.0,0.0,0.0,0.0,8.0
122,2,0.0,0.0,9.0,0,-0.2941909170758145,1.4728040826593152,0.0,0.0,0.0,10.0,0.0,0.0,0.0,9.0
123,2,0.0,0.0,10.0,0,0.06180315205111792,0.3053968336701819,0.0,0.0,0.0,11.0,0.0,0.0,0.0,10.0
124,2,0.0,0.0,11.0,0,-0.3728379911259106,0.5422860808297444,0.0,0.0,0.0,12.0,0.0,0.0,0.0,11.0
125,2,0.0,0.0,12.0,0,0.12543081959859145,1.0587803684678518,0.0,0.0,0.0,13.0,0.0,0.0,0.0,12.0
126,2,0.0,0.0,13.0,0,-0.7300950557996544,1.2993377308431722,0.0,0.0,0.0,14.0,0.0,0.0,0.0,13.0
127,2,0.0,0.0,14.0,0,-0.9142278592695896,1.6937192796857403,0.0,0.0,0.0,15.0,0.0,0.0,0.0,14.0
128,2,1.0,1.0,0.0,0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
129,2,1.0,1.0,1.0,0,0.4680951654544463,-0.3648033141378916,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
130,2,1.0,1.0,2.0,0,-0.10262521413782003,0.0017715548432897543,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0
131,2,1.0,1.0,3.0,0,0.7084056694964067,-0.30966325960424723,0.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0
132,2,1.0,1.0,4.0,0,0.2510818089989403,0.06495779759214423,0.0,1.0,4.0,0.0,0.0,1.0,3.0,0.0
133,2,1.0,1.0,5.0,0,-0.6613471360353778,0.5776656437172116,0.0,1.0,4.0,1.0,0.0,1.0,4.0,0.0
134,2,1.0,1.0,6.0,0,0.17827182247599982,-0.27807013822981996,0.0,1.0,5.0,1.0,0.0,1.0,4.0,1.0
135,2,1.0,1.0,7.0,0,-0.785318682708615,-0.680379548990316,1.0,1.0,5.0,1.0,0.0,1.0,5.0,1.0
136,2,1.0,1.0,8.0,0,0.16238197309652067,-0.23073961931682044,1.0,1.0,6.0,1.0,1.0,1.0,5.0,1.0
137,2,1.0,1.0,9.0,0,0.08639743019916224,-0.24257224904507033,1.0,1.0,7.0,1.0,1.0,1.0,6.0,1.0
138,2,1.0,1.0,10.0,0,0.8688402389562382,-0.5225322684154624,1.0,1.0,7.0,2.0,1.0,1.0,7.0,1.0
139,2,1.0,1.0,11.0,0,0.854332857675296,-0.7474705595494929,1.0,2.0,7.0,2.0,1.0,1.0,7.0,2.0
140,2,1.0,1.0,12.0,0,-0.4616402320726662,0.11631141061274856,1.0,2.0,8.0,2.0,1.0,2.0,7.0,2.0
141,2,1.0,1.0,13.0,1,-0.918093649693276,0.3094199277777867,1.0,2.0,9.0,2.0,1.0,2.0,8.0,2.0
142,2,2.0,2.0,0.0,0,1.099592938860166,-0.9682319323894509,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
143,2,2.0,2.0,1.0,0,-1.2462506142681886,1.1691788038324233,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
144,2,2.0,2.0,2.0,0,0.6002830101849139,-0.24647701685539275,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0
145,2,2.0,2.0,3.0,1,-0.3006936373911545,0.04922040005357194,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0
146,2,3.0,3.0,0.0,0,0.5932511971405042,-0.24269057534235272,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
147,2,3.0,3.0,1.0,0,0.23247822594455564,0.7747972549898545,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
148,2,3.0,3.0,2.0,0,0.9299419154100887,-0.5659580195181396,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0
149,2,3.0,3.0,3.0,0,0.4952154346961135,-0.5067948708768901,0.0,0.0,3.0,1.0,0.0,0.0,2.0,1.0
150,2,3.0,3.0,4.0,0,-1.3727379115306155,0.6289009304405339,0.0,0.0,4.0,1.0,0.0,0.0,3.0,1.0
151,2,3.0,3.0,5.0,1,-0.22585261748888202,-0.8538459008064592,0.0,0.0,5.0,1.0,0.0,0.0,4.0,1.0
152,2,4.0,4.0,0.0,0,0.5999075250223482,-0.6763564548827109,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,2,4.0,4.0,1.0,0,0.6032698239780491,-0.680379548990316,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
154,2,4.0,4.0,2.0,0,-0.0018927855259131168,-0.6093837706208167,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
155,2,4.0,4.0,3.0,1,-1.1532156314888757,0.5145977272656396,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0
156,2,5.0,5.0,0.0,0,0.5917663239976313,-0.6724516870723886,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
157,2,5.0,5.0,1.0,0,-0.451502132683396,-0.11643641614192642,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
158,2,5.0,5.0,2.0,0,-0.06688585366453417,-0.15986216724460353,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
159,2,5.0,5.0,3.0,1,0.23229048336327282,-1.055036104075892,1.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0
160,2,6.0,6.0,0.0,0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
161,2,6.0,6.0,1.0,0,0.04436015949920854,-1.622943167883245,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
162,2,6.0,6.0,2.0,0,-0.21400776736067745,-0.5106996386872126,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
163,2,6.0,6.0,3.0,0,0.3184984631868482,-0.5108179649844953,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0
